file,index,novelty,split
route_6_route_episode_0185.npz,99,0.000109863918623887,validation data(straight route)
route_6_route_episode_0185.npz,100,0.0001116796483984217,validation data(straight route)
route_6_route_episode_0185.npz,101,0.00011143341544084251,validation data(straight route)
route_6_route_episode_0185.npz,102,0.00011224271293031052,validation data(straight route)
route_6_route_episode_0185.npz,103,0.00011424492549849674,validation data(straight route)
route_6_route_episode_0185.npz,104,0.0001162689586635679,validation data(straight route)
route_6_route_episode_0185.npz,105,0.00011500369146233425,validation data(straight route)
route_6_route_episode_0185.npz,106,0.00011500879190862179,validation data(straight route)
route_6_route_episode_0185.npz,107,0.00011534302757354453,validation data(straight route)
route_6_route_episode_0185.npz,108,0.00011543987784534693,validation data(straight route)
route_6_route_episode_0185.npz,109,0.00011515867663547397,validation data(straight route)
route_6_route_episode_0185.npz,110,0.00011501821427373216,validation data(straight route)
route_6_route_episode_0185.npz,111,0.00011526449816301465,validation data(straight route)
route_6_route_episode_0185.npz,112,0.00011587735934881493,validation data(straight route)
route_6_route_episode_0185.npz,113,0.00011690505198203027,validation data(straight route)
route_6_route_episode_0185.npz,114,0.00011567941692192107,validation data(straight route)
route_6_route_episode_0185.npz,115,0.00011538577382452786,validation data(straight route)
route_6_route_episode_0185.npz,116,0.00011552844080142677,validation data(straight route)
route_6_route_episode_0185.npz,117,0.00011647879728116095,validation data(straight route)
route_6_route_episode_0185.npz,118,0.00011555173841770738,validation data(straight route)
route_6_route_episode_0185.npz,119,0.0001152241020463407,validation data(straight route)
route_6_route_episode_0185.npz,120,0.00011513026402099058,validation data(straight route)
route_6_route_episode_0185.npz,121,0.00011600131983868778,validation data(straight route)
route_6_route_episode_0185.npz,122,0.00011710947728715837,validation data(straight route)
route_6_route_episode_0185.npz,123,0.00011533925135154277,validation data(straight route)
route_6_route_episode_0185.npz,124,0.00011514872312545776,validation data(straight route)
route_6_route_episode_0185.npz,125,0.00011565456225071102,validation data(straight route)
route_6_route_episode_0185.npz,126,0.00011676349095068872,validation data(straight route)
route_6_route_episode_0185.npz,127,0.00011520346015458927,validation data(straight route)
route_6_route_episode_0185.npz,128,0.00011510428157635033,validation data(straight route)
route_6_route_episode_0185.npz,129,0.00011511702905409038,validation data(straight route)
route_6_route_episode_0185.npz,130,0.00011607896158238873,validation data(straight route)
route_6_route_episode_0185.npz,131,0.00011510586045915261,validation data(straight route)
route_6_route_episode_0185.npz,132,0.00011477935186121613,validation data(straight route)
route_6_route_episode_0185.npz,133,0.00011491041368572041,validation data(straight route)
route_6_route_episode_0185.npz,134,0.0001156074577011168,validation data(straight route)
route_6_route_episode_0185.npz,135,0.00011744727817131206,validation data(straight route)
route_6_route_episode_0185.npz,136,0.00011529208131833002,validation data(straight route)
route_6_route_episode_0185.npz,137,0.00011515534424688667,validation data(straight route)
route_6_route_episode_0185.npz,138,0.00011571731010917574,validation data(straight route)
route_6_route_episode_0185.npz,139,0.00011766389798140153,validation data(straight route)
route_6_route_episode_0185.npz,140,0.00011592657392611727,validation data(straight route)
route_6_route_episode_0185.npz,141,0.00011483170237625018,validation data(straight route)
route_6_route_episode_0185.npz,142,0.00011498758976813406,validation data(straight route)
route_6_route_episode_0185.npz,143,0.00011661684402497485,validation data(straight route)
route_6_route_episode_0185.npz,144,0.0001180339022539556,validation data(straight route)
route_6_route_episode_0185.npz,145,0.00011484733113320544,validation data(straight route)
route_6_route_episode_0185.npz,146,0.00011480254033813253,validation data(straight route)
route_6_route_episode_0185.npz,147,0.00011569233174668625,validation data(straight route)
route_6_route_episode_0185.npz,148,0.000117142430099193,validation data(straight route)
route_6_route_episode_0185.npz,149,0.00011495975195430219,validation data(straight route)
route_6_route_episode_0185.npz,150,0.00011477850785013288,validation data(straight route)
route_6_route_episode_0185.npz,151,0.00011517973325680941,validation data(straight route)
route_6_route_episode_0185.npz,152,0.00011656452261377126,validation data(straight route)
route_6_route_episode_0185.npz,153,0.00011526254820637405,validation data(straight route)
route_6_route_episode_0185.npz,154,0.0001147994480561465,validation data(straight route)
route_6_route_episode_0185.npz,155,0.00011484045535326004,validation data(straight route)
route_6_route_episode_0185.npz,156,0.00011622007878031582,validation data(straight route)
route_6_route_episode_0185.npz,157,0.00011739828914869577,validation data(straight route)
route_6_route_episode_0185.npz,158,0.0001147829316323623,validation data(straight route)
route_6_route_episode_0185.npz,159,0.0001147495859186165,validation data(straight route)
route_6_route_episode_0185.npz,160,0.00011562339204829186,validation data(straight route)
route_6_route_episode_0185.npz,161,0.0001172055272036232,validation data(straight route)
route_6_route_episode_0185.npz,162,0.00011495377839310095,validation data(straight route)
route_6_route_episode_0185.npz,163,0.00011478869419079274,validation data(straight route)
route_6_route_episode_0185.npz,164,0.0001150909811258316,validation data(straight route)
route_6_route_episode_0185.npz,165,0.00011652486136881635,validation data(straight route)
route_6_route_episode_0185.npz,166,0.00011519830150064081,validation data(straight route)
route_6_route_episode_0185.npz,167,0.0001147951916209422,validation data(straight route)
route_6_route_episode_0185.npz,168,0.00011475924839032814,validation data(straight route)
route_6_route_episode_0185.npz,169,0.00011563571752049029,validation data(straight route)
route_6_route_episode_0185.npz,170,0.00011714290303643793,validation data(straight route)
route_6_route_episode_0185.npz,171,0.00011464166891528293,validation data(straight route)
route_6_route_episode_0185.npz,172,0.00011467549484223127,validation data(straight route)
route_6_route_episode_0185.npz,173,0.00011512911441968754,validation data(straight route)
route_6_route_episode_0185.npz,174,0.0001165644935099408,validation data(straight route)
route_6_route_episode_0185.npz,175,0.00011487867595860735,validation data(straight route)
route_6_route_episode_0185.npz,176,0.00011442910908954218,validation data(straight route)
route_6_route_episode_0185.npz,177,0.0001144619527622126,validation data(straight route)
route_6_route_episode_0185.npz,178,0.0001164077766588889,validation data(straight route)
route_6_route_episode_0185.npz,179,0.00011558885307749733,validation data(straight route)
route_6_route_episode_0185.npz,180,0.00011429308506194502,validation data(straight route)
route_6_route_episode_0185.npz,181,0.00011415183689678088,validation data(straight route)
route_6_route_episode_0185.npz,182,0.00011602280574152246,validation data(straight route)
route_6_route_episode_0185.npz,183,0.00011781902139773592,validation data(straight route)
route_6_route_episode_0185.npz,184,0.00011461372923804447,validation data(straight route)
route_6_route_episode_0185.npz,185,0.00011386378173483536,validation data(straight route)
route_6_route_episode_0185.npz,186,0.00011533100041560829,validation data(straight route)
route_6_route_episode_0185.npz,187,0.00011748891120078042,validation data(straight route)
route_6_route_episode_0185.npz,188,0.00011563709995243698,validation data(straight route)
route_6_route_episode_0185.npz,189,0.00011447745782788843,validation data(straight route)
route_6_route_episode_0185.npz,190,0.00011502137931529433,validation data(straight route)
route_6_route_episode_0185.npz,191,0.00011730199184967205,validation data(straight route)
route_6_route_episode_0185.npz,192,0.00011619232827797532,validation data(straight route)
route_6_route_episode_0185.npz,193,0.00011493894271552563,validation data(straight route)
route_6_route_episode_0185.npz,194,0.00011485630966490135,validation data(straight route)
route_6_route_episode_0185.npz,195,0.0001166512884083204,validation data(straight route)
route_6_route_episode_0185.npz,196,0.00011820810323115438,validation data(straight route)
route_6_route_episode_0185.npz,197,0.00011530952178873122,validation data(straight route)
route_6_route_episode_0185.npz,198,0.00011486370203783736,validation data(straight route)
route_6_route_episode_0185.npz,199,0.00011587117478484288,validation data(straight route)
route_6_route_episode_0185.npz,200,0.0001177424201159738,validation data(straight route)
route_6_route_episode_0185.npz,201,0.00011577906116144732,validation data(straight route)
route_6_route_episode_0185.npz,202,0.00011488664313219488,validation data(straight route)
route_6_route_episode_0185.npz,203,0.00011518314568093047,validation data(straight route)
route_6_route_episode_0185.npz,204,0.00011732442362699658,validation data(straight route)
route_6_route_episode_0185.npz,205,0.00011621131852734834,validation data(straight route)
route_6_route_episode_0185.npz,206,0.00011494560749270022,validation data(straight route)
route_6_route_episode_0185.npz,207,0.00011491433542687446,validation data(straight route)
route_6_route_episode_0185.npz,208,0.0001166895090136677,validation data(straight route)
route_6_route_episode_0185.npz,209,0.000118170355563052,validation data(straight route)
route_6_route_episode_0185.npz,210,0.00011527892638696358,validation data(straight route)
route_6_route_episode_0185.npz,211,0.00011487209121696651,validation data(straight route)
route_6_route_episode_0185.npz,212,0.00011588548659346998,validation data(straight route)
route_6_route_episode_0185.npz,213,0.00011772636935347691,validation data(straight route)
route_6_route_episode_0185.npz,214,0.00011799011554103345,validation data(straight route)
route_6_route_episode_0185.npz,215,0.00011752792488550767,validation data(straight route)
route_6_route_episode_0185.npz,216,0.0001169069146271795,validation data(straight route)
route_6_route_episode_0185.npz,217,0.00011872619506902993,validation data(straight route)
route_6_route_episode_0185.npz,218,0.0001218529578181915,validation data(straight route)
route_6_route_episode_0185.npz,219,0.00012133974087191746,validation data(straight route)
route_6_route_episode_0185.npz,220,0.00012030315701849759,validation data(straight route)
route_6_route_episode_0185.npz,221,0.00012010100181214511,validation data(straight route)
route_6_route_episode_0185.npz,222,0.000121698496514,validation data(straight route)
route_6_route_episode_0185.npz,223,0.00012212118599563837,validation data(straight route)
route_6_route_episode_0185.npz,224,0.00012215062452014536,validation data(straight route)
route_6_route_episode_0185.npz,225,0.00012115873687434942,validation data(straight route)
route_6_route_episode_0185.npz,226,0.00012167656677775085,validation data(straight route)
route_6_route_episode_0185.npz,227,0.00012108136434108019,validation data(straight route)
route_6_route_episode_0185.npz,228,0.0001213223222293891,validation data(straight route)
route_6_route_episode_0185.npz,229,0.00012017172412015498,validation data(straight route)
route_6_route_episode_0185.npz,230,0.00011848632129840553,validation data(straight route)
route_6_route_episode_0185.npz,231,0.0001226817403221503,validation data(straight route)
route_6_route_episode_0185.npz,232,0.00012287023128010333,validation data(straight route)
route_6_route_episode_0185.npz,233,0.00012297139619477093,validation data(straight route)
route_6_route_episode_0185.npz,234,0.0001213418145198375,validation data(straight route)
route_6_route_episode_0185.npz,235,0.00011984024604316801,validation data(straight route)
route_6_route_episode_0185.npz,236,0.00012715838965959847,validation data(straight route)
route_6_route_episode_0185.npz,237,0.00012461814912967384,validation data(straight route)
route_6_route_episode_0185.npz,238,0.00012355975923128426,validation data(straight route)
route_6_route_episode_0185.npz,239,0.00012160411279182881,validation data(straight route)
route_6_route_episode_0185.npz,240,0.0001224003208335489,validation data(straight route)
route_6_route_episode_0185.npz,241,0.00012143472122261301,validation data(straight route)
route_6_route_episode_0185.npz,242,0.00012076578423148021,validation data(straight route)
route_6_route_episode_0185.npz,243,0.00011987800826318562,validation data(straight route)
route_6_route_episode_0185.npz,244,0.00011767500109272078,validation data(straight route)
route_6_route_episode_0185.npz,245,0.0001161879044957459,validation data(straight route)
route_6_route_episode_0185.npz,246,0.00011461898975539953,validation data(straight route)
route_6_route_episode_0185.npz,247,0.00011265797365922481,validation data(straight route)
route_6_route_episode_0185.npz,248,0.00011132945655845106,validation data(straight route)
route_6_route_episode_0185.npz,249,0.00011399341019568965,validation data(straight route)
route_6_route_episode_0316.npz,0,9.612087887944654e-05,validation data(straight route)
route_6_route_episode_0316.npz,1,9.612714347895235e-05,validation data(straight route)
route_6_route_episode_0316.npz,2,9.606820094631985e-05,validation data(straight route)
route_6_route_episode_0316.npz,3,9.615470480639488e-05,validation data(straight route)
route_6_route_episode_0316.npz,4,9.619066986488178e-05,validation data(straight route)
route_6_route_episode_0316.npz,5,9.62655758485198e-05,validation data(straight route)
route_6_route_episode_0316.npz,6,9.633479203330353e-05,validation data(straight route)
route_6_route_episode_0316.npz,7,9.631900320528075e-05,validation data(straight route)
route_6_route_episode_0316.npz,8,9.631542343413457e-05,validation data(straight route)
route_6_route_episode_0316.npz,9,9.637914627091959e-05,validation data(straight route)
route_6_route_episode_0316.npz,10,9.649663115851581e-05,validation data(straight route)
route_6_route_episode_0316.npz,11,9.668328857515007e-05,validation data(straight route)
route_6_route_episode_0316.npz,12,9.671262523625046e-05,validation data(straight route)
route_6_route_episode_0316.npz,13,9.665983088780195e-05,validation data(straight route)
route_6_route_episode_0316.npz,14,9.66232328210026e-05,validation data(straight route)
route_6_route_episode_0316.npz,15,9.651563595980406e-05,validation data(straight route)
route_6_route_episode_0316.npz,16,9.63856145972386e-05,validation data(straight route)
route_6_route_episode_0316.npz,17,9.634931484470144e-05,validation data(straight route)
route_6_route_episode_0316.npz,18,9.645578393246979e-05,validation data(straight route)
route_6_route_episode_0316.npz,19,9.64623031904921e-05,validation data(straight route)
route_6_route_episode_0316.npz,20,9.649094135966152e-05,validation data(straight route)
route_6_route_episode_0316.npz,21,9.649880666984245e-05,validation data(straight route)
route_6_route_episode_0316.npz,22,9.650116408010945e-05,validation data(straight route)
route_6_route_episode_0316.npz,23,9.651498112361878e-05,validation data(straight route)
route_6_route_episode_0316.npz,24,9.640876669436693e-05,validation data(straight route)
route_6_route_episode_0316.npz,25,9.637984476285055e-05,validation data(straight route)
route_6_route_episode_0316.npz,26,9.637116454541683e-05,validation data(straight route)
route_6_route_episode_0316.npz,27,9.636857430450618e-05,validation data(straight route)
route_6_route_episode_0316.npz,28,9.636777394916862e-05,validation data(straight route)
route_6_route_episode_0316.npz,29,9.636754839448258e-05,validation data(straight route)
route_6_route_episode_0316.npz,30,9.636748291086406e-05,validation data(straight route)
route_6_route_episode_0316.npz,31,9.63544225669466e-05,validation data(straight route)
route_6_route_episode_0316.npz,32,9.635087189963087e-05,validation data(straight route)
route_6_route_episode_0316.npz,33,9.634979505790398e-05,validation data(straight route)
route_6_route_episode_0316.npz,34,9.634948219172657e-05,validation data(straight route)
route_6_route_episode_0316.npz,35,9.634938032831997e-05,validation data(straight route)
route_6_route_episode_0316.npz,36,9.634936577640474e-05,validation data(straight route)
route_6_route_episode_0316.npz,37,9.634935850044712e-05,validation data(straight route)
route_6_route_episode_0316.npz,38,9.634936577640474e-05,validation data(straight route)
route_6_route_episode_0316.npz,39,9.634936577640474e-05,validation data(straight route)
route_6_route_episode_0316.npz,40,9.634936577640474e-05,validation data(straight route)
route_6_route_episode_0316.npz,41,9.634936577640474e-05,validation data(straight route)
route_6_route_episode_0316.npz,42,9.634936577640474e-05,validation data(straight route)
route_6_route_episode_0316.npz,43,9.634936577640474e-05,validation data(straight route)
route_6_route_episode_0316.npz,44,9.634936577640474e-05,validation data(straight route)
route_6_route_episode_0316.npz,45,9.634936577640474e-05,validation data(straight route)
route_6_route_episode_0316.npz,46,9.634936577640474e-05,validation data(straight route)
route_6_route_episode_0316.npz,47,9.634936577640474e-05,validation data(straight route)
route_6_route_episode_0316.npz,48,9.634936577640474e-05,validation data(straight route)
route_6_route_episode_0316.npz,49,9.634936577640474e-05,validation data(straight route)
route_6_route_episode_0316.npz,50,9.634936577640474e-05,validation data(straight route)
route_6_route_episode_0316.npz,51,9.65972722042352e-05,validation data(straight route)
route_6_route_episode_0316.npz,52,9.524753113510087e-05,validation data(straight route)
route_6_route_episode_0316.npz,53,9.274220064980909e-05,validation data(straight route)
route_6_route_episode_0316.npz,54,8.83989196154289e-05,validation data(straight route)
route_6_route_episode_0316.npz,55,8.416662603849545e-05,validation data(straight route)
route_6_route_episode_0316.npz,56,8.021134999580681e-05,validation data(straight route)
route_6_route_episode_0316.npz,57,7.590491441078484e-05,validation data(straight route)
route_6_route_episode_0316.npz,58,7.096343324519694e-05,validation data(straight route)
route_6_route_episode_0316.npz,59,6.736479554092512e-05,validation data(straight route)
route_6_route_episode_0316.npz,60,6.06136309215799e-05,validation data(straight route)
route_6_route_episode_0316.npz,61,5.9538033383432776e-05,validation data(straight route)
route_6_route_episode_0316.npz,62,5.808822243125178e-05,validation data(straight route)
route_6_route_episode_0316.npz,63,5.780455467174761e-05,validation data(straight route)
route_6_route_episode_0316.npz,64,5.7522283896105364e-05,validation data(straight route)
route_6_route_episode_0316.npz,65,5.778181366622448e-05,validation data(straight route)
route_6_route_episode_0316.npz,66,5.860818055225536e-05,validation data(straight route)
route_6_route_episode_0316.npz,67,5.770137067884207e-05,validation data(straight route)
route_6_route_episode_0316.npz,68,5.822640741826035e-05,validation data(straight route)
route_6_route_episode_0316.npz,69,5.810492439195514e-05,validation data(straight route)
route_6_route_episode_0316.npz,70,5.8801004342967644e-05,validation data(straight route)
route_6_route_episode_0316.npz,71,5.945778684690595e-05,validation data(straight route)
route_6_route_episode_0316.npz,72,6.0352282162057236e-05,validation data(straight route)
route_6_route_episode_0316.npz,73,5.792306546936743e-05,validation data(straight route)
route_6_route_episode_0316.npz,74,5.784452150692232e-05,validation data(straight route)
route_6_route_episode_0316.npz,75,5.87477843509987e-05,validation data(straight route)
route_6_route_episode_0316.npz,76,5.9690319176297635e-05,validation data(straight route)
route_6_route_episode_0316.npz,77,6.181265052873641e-05,validation data(straight route)
route_6_route_episode_0316.npz,78,5.9438614698592573e-05,validation data(straight route)
route_6_route_episode_0316.npz,79,6.058032886357978e-05,validation data(straight route)
route_6_route_episode_0316.npz,80,6.309653690550476e-05,validation data(straight route)
route_6_route_episode_0316.npz,81,6.614119774894789e-05,validation data(straight route)
route_6_route_episode_0316.npz,82,6.328414747258648e-05,validation data(straight route)
route_6_route_episode_0316.npz,83,6.885710899950936e-05,validation data(straight route)
route_6_route_episode_0316.npz,84,7.455631566699594e-05,validation data(straight route)
route_6_route_episode_0316.npz,85,7.899656338850036e-05,validation data(straight route)
route_6_route_episode_0316.npz,86,8.368014096049592e-05,validation data(straight route)
route_6_route_episode_0316.npz,87,8.526150486432016e-05,validation data(straight route)
route_6_route_episode_0316.npz,88,8.788170816842467e-05,validation data(straight route)
route_6_route_episode_0316.npz,89,9.014932584250346e-05,validation data(straight route)
route_6_route_episode_0316.npz,90,9.258821955882013e-05,validation data(straight route)
route_6_route_episode_0316.npz,91,9.606753155821934e-05,validation data(straight route)
route_6_route_episode_0316.npz,92,9.495717677054927e-05,validation data(straight route)
route_6_route_episode_0316.npz,93,9.369530016556382e-05,validation data(straight route)
route_6_route_episode_0316.npz,94,0.00010311931691830978,validation data(straight route)
route_6_route_episode_0316.npz,95,0.00010809488594532013,validation data(straight route)
route_6_route_episode_0316.npz,96,0.00010759441647678614,validation data(straight route)
route_6_route_episode_0316.npz,97,0.0001037755937431939,validation data(straight route)
route_6_route_episode_0316.npz,98,0.0008090523770079017,validation data(straight route)
route_6_route_episode_0316.npz,99,0.004465475678443909,validation data(straight route)
route_6_route_episode_0316.npz,100,0.002441424410790205,validation data(straight route)
route_6_route_episode_0316.npz,101,0.00010154549818253145,validation data(straight route)
route_6_route_episode_0316.npz,102,0.00010209283937001601,validation data(straight route)
route_6_route_episode_0316.npz,103,0.00010642284178175032,validation data(straight route)
route_6_route_episode_0316.npz,104,0.0001092652091756463,validation data(straight route)
route_6_route_episode_0316.npz,105,0.00010584804840618744,validation data(straight route)
route_6_route_episode_0316.npz,106,0.00010475830640643835,validation data(straight route)
route_6_route_episode_0316.npz,107,0.00010664275760063902,validation data(straight route)
route_6_route_episode_0316.npz,108,0.00010961602674797177,validation data(straight route)
route_6_route_episode_0316.npz,109,0.00010642380948411301,validation data(straight route)
route_6_route_episode_0316.npz,110,0.0001087509881472215,validation data(straight route)
route_6_route_episode_0316.npz,111,0.00010892620048252866,validation data(straight route)
route_6_route_episode_0316.npz,112,0.00011878884834004566,validation data(straight route)
route_6_route_episode_0316.npz,113,0.00012133613199694082,validation data(straight route)
route_6_route_episode_0316.npz,114,0.00011816093319794163,validation data(straight route)
route_6_route_episode_0316.npz,115,0.00011539924889802933,validation data(straight route)
route_6_route_episode_0316.npz,116,0.00011640861339401454,validation data(straight route)
route_6_route_episode_0316.npz,117,0.00011419014481361955,validation data(straight route)
route_6_route_episode_0316.npz,118,0.00011262376210652292,validation data(straight route)
route_6_route_episode_0316.npz,119,0.0001134027770604007,validation data(straight route)
route_6_route_episode_0316.npz,120,0.00011159373389091343,validation data(straight route)
route_6_route_episode_0316.npz,121,0.00010493688751012087,validation data(straight route)
route_6_route_episode_0316.npz,122,0.00010393588308943436,validation data(straight route)
route_6_route_episode_0316.npz,123,0.00010514760651858523,validation data(straight route)
route_6_route_episode_0316.npz,124,0.00010680846753530204,validation data(straight route)
route_6_route_episode_0316.npz,125,0.00010885554365813732,validation data(straight route)
route_6_route_episode_0316.npz,126,0.00010328352800570428,validation data(straight route)
route_6_route_episode_0316.npz,127,0.00010420406761113554,validation data(straight route)
route_6_route_episode_0316.npz,128,0.00010531628504395485,validation data(straight route)
route_6_route_episode_0316.npz,129,0.0001071346050594002,validation data(straight route)
route_6_route_episode_0316.npz,130,0.00010362314787926152,validation data(straight route)
route_6_route_episode_0316.npz,131,0.00010329904034733772,validation data(straight route)
route_6_route_episode_0316.npz,132,0.0001033188309520483,validation data(straight route)
route_6_route_episode_0316.npz,133,0.0001081822847481817,validation data(straight route)
route_6_route_episode_0316.npz,134,0.00010875234875129536,validation data(straight route)
route_6_route_episode_0316.npz,135,0.00011266901128692552,validation data(straight route)
route_6_route_episode_0316.npz,136,0.00011450923193478957,validation data(straight route)
route_6_route_episode_0316.npz,137,0.00011539614206412807,validation data(straight route)
route_6_route_episode_0316.npz,138,0.00011653194087557495,validation data(straight route)
route_6_route_episode_0316.npz,139,0.00030115334084257483,validation data(straight route)
route_6_route_episode_0316.npz,140,0.00029834092129021883,validation data(straight route)
route_6_route_episode_0316.npz,141,0.00010850856779143214,validation data(straight route)
route_6_route_episode_0316.npz,142,0.00011058167729061097,validation data(straight route)
route_6_route_episode_0316.npz,143,0.00010728830966399983,validation data(straight route)
route_6_route_episode_0316.npz,144,0.00010815000132424757,validation data(straight route)
route_6_route_episode_0316.npz,145,0.00011396889749448746,validation data(straight route)
route_6_route_episode_0316.npz,146,0.00011189775977982208,validation data(straight route)
route_6_route_episode_0316.npz,147,0.00010933980956906453,validation data(straight route)
route_6_route_episode_0316.npz,148,0.00011036104115191847,validation data(straight route)
route_6_route_episode_0316.npz,149,0.0001104321563616395,validation data(straight route)
route_6_route_episode_0316.npz,150,0.00011304618965368718,validation data(straight route)
route_6_route_episode_0316.npz,151,0.00011503531277412549,validation data(straight route)
route_6_route_episode_0316.npz,152,0.00011502040433697402,validation data(straight route)
route_6_route_episode_0316.npz,153,0.00011628417996689677,validation data(straight route)
route_6_route_episode_0316.npz,154,0.00011901969992322847,validation data(straight route)
route_6_route_episode_0316.npz,155,0.00011752722639357671,validation data(straight route)
route_6_route_episode_0316.npz,156,0.0001149384188465774,validation data(straight route)
route_6_route_episode_0316.npz,157,0.00011500419350340962,validation data(straight route)
route_6_route_episode_0316.npz,158,0.00011687653750414029,validation data(straight route)
route_6_route_episode_0316.npz,159,0.0001154085184680298,validation data(straight route)
route_6_route_episode_0316.npz,160,0.00011429815640440211,validation data(straight route)
route_6_route_episode_0316.npz,161,0.00011457877553766593,validation data(straight route)
route_6_route_episode_0316.npz,162,0.00011561921564862132,validation data(straight route)
route_6_route_episode_0316.npz,163,0.00011419769725762308,validation data(straight route)
route_6_route_episode_0316.npz,164,0.00011388861457817256,validation data(straight route)
route_6_route_episode_0316.npz,165,0.00011341441859258339,validation data(straight route)
route_6_route_episode_0316.npz,166,0.00011305432417429984,validation data(straight route)
route_6_route_episode_0316.npz,167,0.00011261789768468589,validation data(straight route)
route_6_route_episode_0316.npz,168,0.00011080793774453923,validation data(straight route)
route_6_route_episode_0316.npz,169,0.00011079153046011925,validation data(straight route)
route_6_route_episode_0316.npz,170,0.00011054137576138601,validation data(straight route)
route_6_route_episode_0316.npz,171,0.00011052991612814367,validation data(straight route)
route_6_route_episode_0316.npz,172,0.00010965584078803658,validation data(straight route)
route_6_route_episode_0316.npz,173,0.00011009010631823912,validation data(straight route)
route_6_route_episode_0316.npz,174,0.00011061297118430957,validation data(straight route)
route_6_route_episode_0316.npz,175,0.00011319853365421295,validation data(straight route)
route_6_route_episode_0316.npz,176,0.0001138175357482396,validation data(straight route)
route_6_route_episode_0316.npz,177,0.00011389897554181516,validation data(straight route)
route_6_route_episode_0316.npz,178,0.00011465746501926333,validation data(straight route)
route_6_route_episode_0316.npz,179,0.00011608425847953185,validation data(straight route)
route_6_route_episode_0316.npz,180,0.0001151059550466016,validation data(straight route)
route_6_route_episode_0316.npz,181,0.00011203060421394184,validation data(straight route)
route_6_route_episode_0316.npz,182,0.00011212012759642676,validation data(straight route)
route_6_route_episode_0316.npz,183,0.00011477668158477172,validation data(straight route)
route_6_route_episode_0316.npz,184,0.0001143000481533818,validation data(straight route)
route_6_route_episode_0316.npz,185,0.00011164972238475457,validation data(straight route)
route_6_route_episode_0316.npz,186,0.00011191504745511338,validation data(straight route)
route_6_route_episode_0316.npz,187,0.00011496178922243416,validation data(straight route)
route_6_route_episode_0316.npz,188,0.00011733603605534881,validation data(straight route)
route_6_route_episode_0316.npz,189,0.00011463119881227612,validation data(straight route)
route_6_route_episode_0316.npz,190,0.00011421798990340903,validation data(straight route)
route_6_route_episode_0316.npz,191,0.00011508166790008545,validation data(straight route)
route_6_route_episode_0316.npz,192,0.00011695596185745671,validation data(straight route)
route_6_route_episode_0316.npz,193,0.00011485530558275059,validation data(straight route)
route_6_route_episode_0316.npz,194,0.00011487405572552234,validation data(straight route)
route_6_route_episode_0316.npz,195,0.00011567466572159901,validation data(straight route)
route_6_route_episode_0316.npz,196,0.00011761896894313395,validation data(straight route)
route_6_route_episode_0316.npz,197,0.00011561583232833073,validation data(straight route)
route_6_route_episode_0316.npz,198,0.00011518318206071854,validation data(straight route)
route_6_route_episode_0316.npz,199,0.00011570334754651412,validation data(straight route)
route_6_route_episode_0316.npz,200,0.00011771714343922213,validation data(straight route)
route_6_route_episode_0316.npz,201,0.0001158771337941289,validation data(straight route)
route_6_route_episode_0316.npz,202,0.00011499437096063048,validation data(straight route)
route_6_route_episode_0316.npz,203,0.00011527109745657071,validation data(straight route)
route_6_route_episode_0316.npz,204,0.0001172903212136589,validation data(straight route)
route_6_route_episode_0316.npz,205,0.00011592778173508123,validation data(straight route)
route_6_route_episode_0316.npz,206,0.00011480120883788913,validation data(straight route)
route_6_route_episode_0316.npz,207,0.00011499841639306396,validation data(straight route)
route_6_route_episode_0316.npz,208,0.0001168451490229927,validation data(straight route)
route_6_route_episode_0316.npz,209,0.00011831407027784735,validation data(straight route)
route_6_route_episode_0316.npz,210,0.0001176786026917398,validation data(straight route)
route_6_route_episode_0316.npz,211,0.0001167383961728774,validation data(straight route)
route_6_route_episode_0316.npz,212,0.00011784047819674015,validation data(straight route)
route_6_route_episode_0316.npz,213,0.00011996621469734237,validation data(straight route)
route_6_route_episode_0316.npz,214,0.00012143586354795843,validation data(straight route)
route_6_route_episode_0316.npz,215,0.00012084417539881542,validation data(straight route)
route_6_route_episode_0316.npz,216,0.00012006546603515744,validation data(straight route)
route_6_route_episode_0316.npz,217,0.0001214922231156379,validation data(straight route)
route_6_route_episode_0316.npz,218,0.00012196131137898192,validation data(straight route)
route_6_route_episode_0316.npz,219,0.00012190782581456006,validation data(straight route)
route_6_route_episode_0316.npz,220,0.00012101004540454596,validation data(straight route)
route_6_route_episode_0316.npz,221,0.00012155342847108841,validation data(straight route)
route_6_route_episode_0316.npz,222,0.00012037470878567547,validation data(straight route)
route_6_route_episode_0316.npz,223,0.00012084194895578548,validation data(straight route)
route_6_route_episode_0316.npz,224,0.00011963424185523763,validation data(straight route)
route_6_route_episode_0316.npz,225,0.00011804985115304589,validation data(straight route)
route_6_route_episode_0316.npz,226,0.00012204021186335012,validation data(straight route)
route_6_route_episode_0316.npz,227,0.00012239579518791288,validation data(straight route)
route_6_route_episode_0316.npz,228,0.00012211166904307902,validation data(straight route)
route_6_route_episode_0316.npz,229,0.000120331889775116,validation data(straight route)
route_6_route_episode_0316.npz,230,0.00012804237485397607,validation data(straight route)
route_6_route_episode_0316.npz,231,0.00012541745672933757,validation data(straight route)
route_6_route_episode_0316.npz,232,0.0001235269446624443,validation data(straight route)
route_6_route_episode_0316.npz,233,0.00012214711750857532,validation data(straight route)
route_6_route_episode_0316.npz,234,0.0001230963971465826,validation data(straight route)
